ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Carabobo,2024-02-25 14:08:19,10.0,2024-02-25 14:08:43,10.4,2024-02-25 10:59:47.457
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,San José de Flores,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,San Pedrito,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Juan Manuel de Rosas,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Echeverría,2024-02-25 14:00:19,2.0,2024-02-25 14:00:43,2.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,De Los Incas - Parque Chas,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Tronador - Villa Ortúzar,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Federico Lacroze,2024-02-25 14:00:19,2.0,2024-02-25 14:00:43,2.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Dorrego,2024-02-25 14:02:19,4.0,2024-02-25 14:02:43,4.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Malabia,2024-02-25 14:05:19,7.0,2024-02-25 14:05:43,7.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Ángel Gallardo,2024-02-25 14:06:19,8.0,2024-02-25 14:06:43,8.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Medrano,2024-02-25 14:07:19,9.0,2024-02-25 14:07:43,9.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Carlos Gardel,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Pueyrredón,2024-02-25 14:01:19,3.0,2024-02-25 14:01:43,3.4,2024-02-25 10:59:47.457
